42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:21:56.0 (17492123)|STATEMENT_EXECUTE|[76]
15:21:56.0 (17495478)|HEAP_ALLOCATE|[76]|Bytes:34
15:21:56.0 (17511450)|HEAP_ALLOCATE|[76]|Bytes:4
15:21:56.0 (18329476)|SOQL_EXECUTE_BEGIN|[76]|Aggregations:0|SELECT Label FROM OpsHR_Setup__mdt
15:21:56.0 (23067330)|SOQL_EXECUTE_END|[76]|Rows:17
15:21:56.0 (23102368)|HEAP_ALLOCATE|[76]|Bytes:72
15:21:56.0 (23144010)|HEAP_ALLOCATE|[76]|Bytes:714
15:21:56.0 (23222647)|HEAP_ALLOCATE|[76]|Bytes:72
15:21:56.0 (23239755)|VARIABLE_SCOPE_BEGIN|[76]|allMDT|List<OpsHR_Setup__mdt>|true|false
15:21:56.0 (23260212)|VARIABLE_ASSIGNMENT|[76]|allMDT|"List of size 17 too large to display"|0x7eab927a
15:21:56.0 (23267022)|STATEMENT_EXECUTE|[78]
15:21:56.0 (23341176)|HEAP_ALLOCATE|[78]|Bytes:35
15:21:56.0 (23411533)|HEAP_ALLOCATE|[78]|Bytes:17
15:21:56.0 (23434443)|HEAP_ALLOCATE|[78]|Bytes:2
15:21:56.0 (23459923)|VARIABLE_SCOPE_BEGIN|[78]|retURL|String|false|false
15:21:56.0 (23472317)|VARIABLE_ASSIGNMENT|[78]|retURL|"5001I000004bxlV"
15:21:56.0 (23477419)|STATEMENT_EXECUTE|[80]
15:21:56.0 (23480625)|HEAP_ALLOCATE|[80]|Bytes:48
15:21:56.0 (23492317)|HEAP_ALLOCATE|[80]|Bytes:4
15:21:56.0 (23500572)|HEAP_ALLOCATE|[80]|Bytes:7
15:21:56.0 (24374086)|SOQL_EXECUTE_BEGIN|[80]|Aggregations:0|SELECT Id, OwnerId FROM Case WHERE Id = :tmpVar1
15:21:56.0 (26360548)|SOQL_EXECUTE_END|[80]|Rows:1
15:21:56.0 (26381296)|HEAP_ALLOCATE|[80]|Bytes:8
15:21:56.0 (26395233)|HEAP_ALLOCATE|[80]|Bytes:92
15:21:56.0 (26449284)|HEAP_ALLOCATE|[80]|Bytes:8
15:21:56.0 (26462014)|HEAP_ALLOCATE|[80]|Bytes:30
15:21:56.0 (26508812)|HEAP_ALLOCATE|[80]|Bytes:16
15:21:56.0 (26516345)|VARIABLE_SCOPE_BEGIN|[80]|theCase|Case|true|false
15:21:56.0 (26541534)|VARIABLE_ASSIGNMENT|[80]|theCase|{"Id":"5001I000004bxlVQAQ","OwnerId":"0051I000000JaV8QAK","RecordTypeId":"0121I000000REJNQA4"}|0x379052d1
15:21:56.0 (26549068)|STATEMENT_EXECUTE|[81]
15:21:56.0 (26552998)|HEAP_ALLOCATE|[81]|Bytes:39
15:21:56.0 (26565214)|HEAP_ALLOCATE|[81]|Bytes:4
15:21:56.0 (27858192)|SOQL_EXECUTE_BEGIN|[81]|Aggregations:0|SELECT Id FROM User WHERE Id = :tmpVar1
15:21:56.0 (30912041)|SOQL_EXECUTE_END|[81]|Rows:1
15:21:56.0 (30931986)|HEAP_ALLOCATE|[81]|Bytes:8
15:21:56.0 (30946667)|HEAP_ALLOCATE|[81]|Bytes:29
15:21:56.0 (30999709)|HEAP_ALLOCATE|[81]|Bytes:8
15:21:56.0 (31011892)|HEAP_ALLOCATE|[81]|Bytes:30
15:21:56.0 (31040251)|HEAP_ALLOCATE|[81]|Bytes:8
15:21:56.0 (31047788)|VARIABLE_SCOPE_BEGIN|[81]|theUser|User|true|false
15:21:56.0 (31066426)|VARIABLE_ASSIGNMENT|[81]|theUser|{"Id":"0051I000000JaV8QAK"}|0x1c16afe
15:21:56.0 (31073581)|STATEMENT_EXECUTE|[84]
15:21:56.0 (31076664)|HEAP_ALLOCATE|[84]|Bytes:81
15:21:56.0 (31088341)|HEAP_ALLOCATE|[84]|Bytes:4
15:21:56.0 (31330141)|SOQL_EXECUTE_BEGIN|[84]|Aggregations:0|SELECT GroupId, Id, UserOrGroupId FROM GroupMember WHERE UserOrGroupId = :tmpVar1
15:21:56.0 (33324766)|SOQL_EXECUTE_END|[84]|Rows:11
15:21:56.0 (33346541)|HEAP_ALLOCATE|[84]|Bytes:48
15:21:56.0 (33375384)|HEAP_ALLOCATE|[84]|Bytes:1023
15:21:56.0 (33435521)|HEAP_ALLOCATE|[84]|Bytes:48
15:21:56.0 (33449427)|VARIABLE_SCOPE_BEGIN|[84]|groupMembers|List<GroupMember>|true|false
15:21:56.0 (33471042)|VARIABLE_ASSIGNMENT|[84]|groupMembers|"List of size 11 too large to display"|0x79262236
15:21:56.0 (33477804)|STATEMENT_EXECUTE|[85]
15:21:56.0 (33498263)|HEAP_ALLOCATE|[85]|Bytes:4
15:21:56.0 (33536845)|VARIABLE_SCOPE_BEGIN|[85]|groupIds|List<Id>|true|false
15:21:56.0 (33563776)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (33575134)|VARIABLE_ASSIGNMENT|[85]|groupIds|[]|0x5064b871
15:21:56.0 (33812833)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (33835017)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (33845735)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (33863558)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000OhKRUA0","Id":"0111I000000UCIrQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x6a951791
15:21:56.0 (33871236)|STATEMENT_EXECUTE|[87]
15:21:56.0 (33873156)|STATEMENT_EXECUTE|[88]
15:21:56.0 (33935473)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (33953953)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (33964719)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (33971339)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (33984992)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ8WUAU","Id":"0111I000000UCIpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x3033458e
15:21:56.0 (33990946)|STATEMENT_EXECUTE|[87]
15:21:56.0 (33992557)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34003180)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34014174)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34022572)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34027610)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34038632)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ8gUAE","Id":"0111I000000UDCkQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x1bc9f06b
15:21:56.0 (34043793)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34045261)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34052712)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34061720)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34068984)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34073881)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34084487)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ8lUAE","Id":"0111I000000UDCiQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x3ff258d7
15:21:56.0 (34090141)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34091584)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34098540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34107550)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34114771)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34119759)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34129748)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ8qUAE","Id":"0111I000000UDCcQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x7d19f927
15:21:56.0 (34134984)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34136431)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34143221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34151807)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34159430)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34163710)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34174035)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ8vUAE","Id":"0111I000000UDChQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x57acdc3f
15:21:56.0 (34179263)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34180718)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34187347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34195867)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34203674)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34208176)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34218338)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ90UAE","Id":"0111I000000UDCfQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x3322409
15:21:56.0 (34223731)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34225155)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34231638)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34240293)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34247405)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34251627)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34261542)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ95UAE","Id":"0111I000000UDCgQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x2e2bf058
15:21:56.0 (34266337)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34267845)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34274178)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34283026)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34289948)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34294520)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34304272)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ9AUAU","Id":"0111I000000UDCjQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x1c49e47b
15:21:56.0 (34310302)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34311716)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34318047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34330835)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34338443)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34343108)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34353224)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ9FUAU","Id":"0111I000000UDCdQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x2db59ee9
15:21:56.0 (34358201)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34359634)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34366612)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34375427)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34382634)|HEAP_ALLOCATE|[87]|Bytes:16
15:21:56.0 (34387533)|VARIABLE_SCOPE_BEGIN|[87]|g|GroupMember|true|false
15:21:56.0 (34397396)|VARIABLE_ASSIGNMENT|[87]|g|{"GroupId":"00G1I000000aJ9KUAU","Id":"0111I000000UDCeQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x3f35e53a
15:21:56.0 (34402980)|STATEMENT_EXECUTE|[87]
15:21:56.0 (34404465)|STATEMENT_EXECUTE|[88]
15:21:56.0 (34411015)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (34420120)|HEAP_ALLOCATE|[87]|Bytes:5
15:21:56.0 (34429520)|VARIABLE_ASSIGNMENT|[87]|g|null|
15:21:56.0 (34434860)|STATEMENT_EXECUTE|[92]
15:21:56.0 (34438201)|HEAP_ALLOCATE|[92]|Bytes:70
15:21:56.0 (34451026)|HEAP_ALLOCATE|[92]|Bytes:4
15:21:56.0 (34703918)|SOQL_EXECUTE_BEGIN|[92]|Aggregations:0|SELECT Id, Name FROM Group WHERE (Type = 'Regular' AND Id IN :tmpVar1)
15:21:56.0 (38509491)|SOQL_EXECUTE_END|[92]|Rows:11
15:21:56.0 (38529931)|HEAP_ALLOCATE|[92]|Bytes:48
15:21:56.0 (38553040)|HEAP_ALLOCATE|[92]|Bytes:456
15:21:56.0 (38607999)|HEAP_ALLOCATE|[92]|Bytes:48
15:21:56.0 (38620835)|VARIABLE_SCOPE_BEGIN|[92]|actualGroups|List<Group>|true|false
15:21:56.0 (38638062)|VARIABLE_ASSIGNMENT|[92]|actualGroups|"List of size 11 too large to display"|0x6f5cbe73
15:21:56.0 (38762010)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (38778211)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (38789842)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (38806903)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000OhKRUA0","Name":"Reviewers"}|0x6ddc7677
15:21:56.0 (38814180)|STATEMENT_EXECUTE|[94]
15:21:56.0 (38816286)|STATEMENT_EXECUTE|[95]
15:21:56.0 (38941518)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (38965643)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (38981071)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (38990144)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39010120)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ8WUAU","Name":"CMH1"}|0x5962242d
15:21:56.0 (39019253)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39021582)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39042890)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39059015)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39072082)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39079909)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39095783)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ8gUAE","Name":"DEN2"}|0x17d7970a
15:21:56.0 (39103939)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39106277)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39122124)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39137098)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39149132)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39156861)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39172657)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x5e3317f5
15:21:56.0 (39181008)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39183162)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39205534)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39236627)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39264846)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39275508)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39292673)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ8qUAE","Name":"AVP1"}|0x50d2bd8a
15:21:56.0 (39300851)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39302903)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39319106)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39334329)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39348157)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39356999)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39372154)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ8vUAE","Name":"CAE1"}|0x1859a8f1
15:21:56.0 (39379227)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39381354)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39397318)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39413307)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39426324)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39435292)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39452001)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0x331d0337
15:21:56.0 (39460519)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39462577)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39480772)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39494547)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39503381)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39508454)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39519066)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x7557361e
15:21:56.0 (39524689)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39526357)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39537301)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39546767)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39554484)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39558922)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39568445)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ9AUAU","Name":"CLT3"}|0x302cfbd3
15:21:56.0 (39573203)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39574675)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39584655)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39593592)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39601439)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39605847)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39615544)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x65e7d307
15:21:56.0 (39620742)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39622200)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39631912)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39640971)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39648427)|HEAP_ALLOCATE|[94]|Bytes:12
15:21:56.0 (39652986)|VARIABLE_SCOPE_BEGIN|[94]|ng|Group|true|false
15:21:56.0 (39662460)|VARIABLE_ASSIGNMENT|[94]|ng|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x3e386037
15:21:56.0 (39667398)|STATEMENT_EXECUTE|[94]
15:21:56.0 (39668886)|STATEMENT_EXECUTE|[95]
15:21:56.0 (39678216)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:21:56.0 (39693170)|HEAP_ALLOCATE|[94]|Bytes:5
15:21:56.0 (39702841)|VARIABLE_ASSIGNMENT|[94]|ng|null|
15:21:56.0 (39708217)|STATEMENT_EXECUTE|[98]
15:21:56.0 (39715977)|SYSTEM_MODE_EXIT|false
15:21:56.0 (93096791)|SYSTEM_MODE_ENTER|true
15:21:56.0 (93168679)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:164
15:21:56.0 (93180596)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
15:21:56.0 (93185550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
15:21:56.0 (93198572)|METHOD_ENTRY|[1]|01p1I00000G9Bhb|MultiselectController.MultiselectController()
15:21:56.0 (93205097)|STATEMENT_EXECUTE|[1]
15:21:56.0 (93211150)|STATEMENT_EXECUTE|[1]
15:21:56.0 (93222047)|SYSTEM_MODE_ENTER|false
15:21:56.0 (93233186)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
15:21:56.0 (93241882)|SYSTEM_MODE_EXIT|false
15:21:56.0 (93254577)|METHOD_EXIT|[1]|MultiselectController
15:21:56.0 (93276603)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
15:21:56.0 (93284427)|VARIABLE_SCOPE_BEGIN|[1]|this|MultiselectController|true|false
15:21:56.0 (93339218)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x405d4a31
15:21:56.0 (93353949)|SYSTEM_MODE_ENTER|false
15:21:56.0 (93359280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
15:21:56.0 (93390377)|SYSTEM_MODE_EXIT|false
15:21:56.0 (93394867)|STATEMENT_EXECUTE|[1]
15:21:56.0 (93400826)|SYSTEM_MODE_ENTER|false
15:21:56.0 (93404581)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
15:21:56.0 (93408110)|STATEMENT_EXECUTE|[3]
15:21:56.0 (93409814)|STATEMENT_EXECUTE|[4]
15:21:56.0 (93411206)|STATEMENT_EXECUTE|[24]
15:21:56.0 (93412759)|STATEMENT_EXECUTE|[32]
15:21:56.0 (93414944)|SYSTEM_MODE_EXIT|false
15:21:56.0 (93567579)|SYSTEM_MODE_ENTER|true
15:21:56.0 (93622238)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
15:21:56.0 (93660918)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordTypes":"0x2143bb7"}|0x6fe8798a
