42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:36:59.0 (19564620)|STATEMENT_EXECUTE|[46]
16:36:59.0 (19567977)|HEAP_ALLOCATE|[46]|Bytes:34
16:36:59.0 (19581612)|HEAP_ALLOCATE|[46]|Bytes:4
16:36:59.0 (20247126)|SOQL_EXECUTE_BEGIN|[46]|Aggregations:0|SELECT Label FROM OpsHR_Setup__mdt
16:36:59.0 (25208777)|SOQL_EXECUTE_END|[46]|Rows:17
16:36:59.0 (25236040)|HEAP_ALLOCATE|[46]|Bytes:72
16:36:59.0 (25276199)|HEAP_ALLOCATE|[46]|Bytes:714
16:36:59.0 (25341242)|HEAP_ALLOCATE|[46]|Bytes:72
16:36:59.0 (25354512)|VARIABLE_SCOPE_BEGIN|[46]|allMDT|List<OpsHR_Setup__mdt>|true|false
16:36:59.0 (25372356)|VARIABLE_ASSIGNMENT|[46]|allMDT|"List of size 17 too large to display"|0x58ba0c99
16:36:59.0 (25378895)|STATEMENT_EXECUTE|[48]
16:36:59.0 (25445770)|HEAP_ALLOCATE|[48]|Bytes:35
16:36:59.0 (25505331)|HEAP_ALLOCATE|[48]|Bytes:17
16:36:59.0 (25526014)|HEAP_ALLOCATE|[48]|Bytes:2
16:36:59.0 (25552508)|VARIABLE_SCOPE_BEGIN|[48]|retURL|String|false|false
16:36:59.0 (25565338)|VARIABLE_ASSIGNMENT|[48]|retURL|"0051I000000JaV8"
16:36:59.0 (25569882)|STATEMENT_EXECUTE|[50]
16:36:59.0 (25572817)|HEAP_ALLOCATE|[50]|Bytes:60
16:36:59.0 (25583909)|HEAP_ALLOCATE|[50]|Bytes:4
16:36:59.0 (25591991)|HEAP_ALLOCATE|[50]|Bytes:7
16:36:59.0 (25634663)|HEAP_ALLOCATE|[50]|Bytes:85
16:36:59.0 (25645193)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
16:36:59.0 (25649861)|STATEMENT_EXECUTE|[1]
16:36:59.0 (25656760)|SYSTEM_METHOD_EXIT|[1]|UserInfo
16:36:59.0 (25667764)|METHOD_ENTRY|[50]||System.UserInfo.getUserId()
16:36:59.0 (25700375)|METHOD_EXIT|[50]||System.UserInfo.getUserId()
16:36:59.0 (27916927)|SOQL_EXECUTE_BEGIN|[50]|Aggregations:0|SELECT Id, Support_Location__c FROM User WHERE Id = :tmpVar1
16:36:59.0 (31917860)|SOQL_EXECUTE_END|[50]|Rows:1
16:36:59.0 (31941176)|HEAP_ALLOCATE|[50]|Bytes:8
16:36:59.0 (31957058)|HEAP_ALLOCATE|[50]|Bytes:56
16:36:59.0 (32027400)|HEAP_ALLOCATE|[50]|Bytes:8
16:36:59.0 (32043071)|HEAP_ALLOCATE|[50]|Bytes:30
16:36:59.0 (32089888)|HEAP_ALLOCATE|[50]|Bytes:12
16:36:59.0 (32097925)|VARIABLE_SCOPE_BEGIN|[50]|theUser|User|true|false
16:36:59.0 (32123007)|VARIABLE_ASSIGNMENT|[50]|theUser|{"Id":"0051I000000JaV8QAK","Support_Location__c":"ABE3"}|0x53b4d77f
16:36:59.0 (32130423)|STATEMENT_EXECUTE|[53]
16:36:59.0 (32133872)|HEAP_ALLOCATE|[53]|Bytes:81
16:36:59.0 (32147965)|HEAP_ALLOCATE|[53]|Bytes:4
16:36:59.0 (32437504)|SOQL_EXECUTE_BEGIN|[53]|Aggregations:0|SELECT GroupId, Id, UserOrGroupId FROM GroupMember WHERE UserOrGroupId = :tmpVar1
16:36:59.0 (34697823)|SOQL_EXECUTE_END|[53]|Rows:7
16:36:59.0 (34717929)|HEAP_ALLOCATE|[53]|Bytes:32
16:36:59.0 (34740787)|HEAP_ALLOCATE|[53]|Bytes:651
16:36:59.0 (34803560)|HEAP_ALLOCATE|[53]|Bytes:32
16:36:59.0 (34816745)|VARIABLE_SCOPE_BEGIN|[53]|groupMembers|List<GroupMember>|true|false
16:36:59.0 (34836422)|VARIABLE_ASSIGNMENT|[53]|groupMembers|"List of size 7 too large to display"|0x5961bb20
16:36:59.0 (34843739)|STATEMENT_EXECUTE|[54]
16:36:59.0 (34858078)|HEAP_ALLOCATE|[54]|Bytes:4
16:36:59.0 (34894815)|VARIABLE_SCOPE_BEGIN|[54]|groupIds|List<Id>|true|false
16:36:59.0 (34920907)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (34932817)|VARIABLE_ASSIGNMENT|[54]|groupIds|[]|0x1919075
16:36:59.0 (35134625)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35156984)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35167344)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35184928)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000OhKRUA0","Id":"0111I000000UDEyQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x53a9f94e
16:36:59.0 (35192704)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35194558)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35309986)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35327066)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35337603)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35344583)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35358541)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8CUAU","Id":"0111I000000UDEpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x72336699
16:36:59.0 (35364626)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35366565)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35377915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35387919)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35399897)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35405208)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35416569)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8HUAU","Id":"0111I000000UDEqQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x38bb5fd0
16:36:59.0 (35422771)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35424416)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35431735)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35441291)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35449230)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35453974)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35464684)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8WUAU","Id":"0111I000000UCIpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x7cacc602
16:36:59.0 (35470190)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35471808)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35478003)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35487605)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35495126)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35499780)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35510289)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8gUAE","Id":"0111I000000UDExQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x60d32350
16:36:59.0 (35515680)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35517169)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35523082)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35531931)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35539455)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35544293)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35554949)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8qUAE","Id":"0111I000000UDEnQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x93d867d
16:36:59.0 (35560958)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35562478)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35568584)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35577303)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35584559)|HEAP_ALLOCATE|[56]|Bytes:16
16:36:59.0 (35589218)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:36:59.0 (35598909)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8vUAE","Id":"0111I000000UDChQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x6b9a0d55
16:36:59.0 (35603885)|STATEMENT_EXECUTE|[56]
16:36:59.0 (35605381)|STATEMENT_EXECUTE|[57]
16:36:59.0 (35611052)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (35619953)|HEAP_ALLOCATE|[56]|Bytes:5
16:36:59.0 (35629520)|VARIABLE_ASSIGNMENT|[56]|g|null|
16:36:59.0 (35635631)|STATEMENT_EXECUTE|[61]
16:36:59.0 (35639065)|HEAP_ALLOCATE|[61]|Bytes:74
16:36:59.0 (35653606)|HEAP_ALLOCATE|[61]|Bytes:4
16:36:59.0 (35911495)|SOQL_EXECUTE_BEGIN|[61]|Aggregations:0|SELECT Id, Name FROM Group WHERE (Type = 'Regular' AND Id NOT IN :tmpVar1)
16:36:59.0 (39537635)|SOQL_EXECUTE_END|[61]|Rows:9
16:36:59.0 (39556665)|HEAP_ALLOCATE|[61]|Bytes:40
16:36:59.0 (39579353)|HEAP_ALLOCATE|[61]|Bytes:369
16:36:59.0 (39634714)|HEAP_ALLOCATE|[61]|Bytes:40
16:36:59.0 (39647271)|VARIABLE_SCOPE_BEGIN|[61]|nonGroups|List<Group>|true|false
16:36:59.0 (39664303)|VARIABLE_ASSIGNMENT|[61]|nonGroups|"List of size 9 too large to display"|0x7ebe1f7c
16:36:59.0 (39671496)|STATEMENT_EXECUTE|[62]
16:36:59.0 (39675673)|HEAP_ALLOCATE|[62]|Bytes:11
16:36:59.0 (39788723)|HEAP_ALLOCATE|[62]|Bytes:378
16:36:59.0 (39810033)|HEAP_ALLOCATE|[62]|Bytes:389
16:36:59.0 (39834486)|USER_DEBUG|[62]|DEBUG|nonGroups: (Group:{Id=00G1I000000aJ8bUAE, Name=ABE2}, Group:{Id=00G1I000000aJ8RUAU, Name=ABE4}, Group:{Id=00G1I000000aJ8MUAU, Name=ABE8}, Group:{Id=00G1I000000aJ9FUAU, Name=BDL2}, Group:{Id=00G1I000000aJ9KUAU, Name=BFI5}, Group:{Id=00G1I000000aJ90UAE, Name=BNA2}, Group:{Id=00G1I000000aJ95UAE, Name=BWI2}, Group:{Id=00G1I000000aJ8lUAE, Name=CLT2}, Group:{Id=00G1I000000aJ9AUAU, Name=CLT3})
16:36:59.0 (39944064)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (39958834)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (39966982)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (39982967)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8bUAE","Name":"ABE2"}|0x297fe449
16:36:59.0 (39989499)|STATEMENT_EXECUTE|[64]
16:36:59.0 (39991856)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40068228)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40083640)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40094017)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40099806)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40113440)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8RUAU","Name":"ABE4"}|0x1ba2eb41
16:36:59.0 (40119258)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40120955)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40134667)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40144507)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40153153)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40158016)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40168935)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8MUAU","Name":"ABE8"}|0x1f011239
16:36:59.0 (40174046)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40175574)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40185335)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40194293)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40202039)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40207335)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40216824)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x512ec8dd
16:36:59.0 (40222225)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40223765)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40232724)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40241673)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40249430)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40254374)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40269016)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x725231d
16:36:59.0 (40274565)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40276153)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40285730)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40295229)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40303085)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40308240)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40318473)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0xb51285b
16:36:59.0 (40323938)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40325665)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40334572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40343608)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40350886)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40355790)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40365647)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x1c5663d2
16:36:59.0 (40370750)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40372244)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40380972)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40390119)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40397337)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40401893)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40411720)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x3b9938a5
16:36:59.0 (40416739)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40418343)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40427000)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40435904)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40443751)|HEAP_ALLOCATE|[64]|Bytes:12
16:36:59.0 (40448490)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:36:59.0 (40458282)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ9AUAU","Name":"CLT3"}|0x150ac900
16:36:59.0 (40463593)|STATEMENT_EXECUTE|[64]
16:36:59.0 (40465148)|STATEMENT_EXECUTE|[65]
16:36:59.0 (40473817)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (40482640)|HEAP_ALLOCATE|[64]|Bytes:5
16:36:59.0 (40492259)|VARIABLE_ASSIGNMENT|[64]|ng|null|
16:36:59.0 (40497224)|STATEMENT_EXECUTE|[68]
16:36:59.0 (40504363)|SYSTEM_MODE_EXIT|false
16:36:59.0 (40640516)|SYSTEM_MODE_ENTER|true
16:36:59.0 (40698075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
16:36:59.0 (40705185)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:36:59.0 (40753638)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.leftOptions|"List of size 9 too large to display"|0x4225bbf5
16:36:59.0 (40888774)|SYSTEM_MODE_ENTER|true
16:36:59.0 (40936968)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:36:59.0 (40980274)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordTypes":"0x7106b4ce"}|0x152a8c1b
16:36:59.0 (40997802)|SYSTEM_MODE_ENTER|false
16:36:59.0 (41007242)|HEAP_ALLOCATE|[75]|Bytes:5
16:36:59.0 (41012803)|STATEMENT_EXECUTE|[74]
16:36:59.0 (41014998)|STATEMENT_EXECUTE|[75]
16:36:59.0 (41027157)|HEAP_ALLOCATE|[75]|Bytes:4
16:36:59.0 (41051327)|VARIABLE_SCOPE_BEGIN|[75]|allQueues|List<System.SelectOption>|true|false
16:36:59.0 (41070913)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:36:59.0 (41079341)|VARIABLE_ASSIGNMENT|[75]|allQueues|[]|0x2253820
16:36:59.0 (41085063)|STATEMENT_EXECUTE|[76]
16:36:59.0 (41096365)|HEAP_ALLOCATE|[76]|Bytes:4
16:36:59.0 (41215716)|SOQL_EXECUTE_BEGIN|[76]|Aggregations:0|SELECT Label FROM OpsHR_Setup__mdt
16:36:59.0 (43256208)|SOQL_EXECUTE_END|[76]|Rows:17
16:36:59.0 (43281601)|HEAP_ALLOCATE|[76]|Bytes:72
16:36:59.0 (43310833)|HEAP_ALLOCATE|[76]|Bytes:714
16:36:59.0 (43339600)|HEAP_ALLOCATE|[76]|Bytes:72
16:36:59.0 (43349887)|VARIABLE_SCOPE_BEGIN|[76]|allMDT|List<OpsHR_Setup__mdt>|true|false
16:36:59.0 (43364908)|VARIABLE_ASSIGNMENT|[76]|allMDT|"List of size 17 too large to display"|0x3828e975
16:36:59.0 (43371517)|STATEMENT_EXECUTE|[80]
16:36:59.0 (43375521)|HEAP_ALLOCATE|[80]|Bytes:39
16:36:59.0 (43391157)|HEAP_ALLOCATE|[80]|Bytes:4
16:36:59.0 (43408690)|METHOD_ENTRY|[80]||System.UserInfo.getUserId()
16:36:59.0 (43437721)|METHOD_EXIT|[80]||System.UserInfo.getUserId()
16:36:59.0 (43565405)|SOQL_EXECUTE_BEGIN|[80]|Aggregations:0|SELECT Id FROM User WHERE Id = :tmpVar1
16:36:59.0 (45511616)|SOQL_EXECUTE_END|[80]|Rows:1
16:36:59.0 (45529993)|HEAP_ALLOCATE|[80]|Bytes:8
16:36:59.0 (45541387)|HEAP_ALLOCATE|[80]|Bytes:29
16:36:59.0 (45568337)|HEAP_ALLOCATE|[80]|Bytes:8
16:36:59.0 (45590500)|HEAP_ALLOCATE|[80]|Bytes:8
16:36:59.0 (45597950)|VARIABLE_SCOPE_BEGIN|[80]|theUser|User|true|false
16:36:59.0 (45615057)|VARIABLE_ASSIGNMENT|[80]|theUser|{"Id":"0051I000000JaV8QAK"}|0x5ef1b76b
16:36:59.0 (45621798)|STATEMENT_EXECUTE|[83]
16:36:59.0 (45632556)|HEAP_ALLOCATE|[83]|Bytes:4
16:36:59.0 (45792207)|SOQL_EXECUTE_BEGIN|[83]|Aggregations:0|SELECT GroupId, Id, UserOrGroupId FROM GroupMember WHERE UserOrGroupId = :tmpVar1
16:36:59.0 (47674975)|SOQL_EXECUTE_END|[83]|Rows:7
16:36:59.0 (47696199)|HEAP_ALLOCATE|[83]|Bytes:32
16:36:59.0 (47716674)|HEAP_ALLOCATE|[83]|Bytes:651
16:36:59.0 (47743488)|HEAP_ALLOCATE|[83]|Bytes:32
