42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:43:51.0 (17135630)|STATEMENT_EXECUTE|[45]
16:43:51.0 (17147751)|HEAP_ALLOCATE|[45]|Bytes:4
16:43:51.0 (17175248)|VARIABLE_SCOPE_BEGIN|[45]|allQueues|List<System.SelectOption>|true|false
16:43:51.0 (17207694)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (17219373)|VARIABLE_ASSIGNMENT|[45]|allQueues|[]|0x7c2202cf
16:43:51.0 (17226107)|STATEMENT_EXECUTE|[46]
16:43:51.0 (17230193)|HEAP_ALLOCATE|[46]|Bytes:34
16:43:51.0 (17254487)|HEAP_ALLOCATE|[46]|Bytes:4
16:43:51.0 (18024111)|SOQL_EXECUTE_BEGIN|[46]|Aggregations:0|SELECT Label FROM OpsHR_Setup__mdt
16:43:51.0 (23450605)|SOQL_EXECUTE_END|[46]|Rows:17
16:43:51.0 (23478937)|HEAP_ALLOCATE|[46]|Bytes:72
16:43:51.0 (23515683)|HEAP_ALLOCATE|[46]|Bytes:714
16:43:51.0 (23578949)|HEAP_ALLOCATE|[46]|Bytes:72
16:43:51.0 (23591315)|VARIABLE_SCOPE_BEGIN|[46]|allMDT|List<OpsHR_Setup__mdt>|true|false
16:43:51.0 (23608284)|VARIABLE_ASSIGNMENT|[46]|allMDT|"List of size 17 too large to display"|0x4281ecd3
16:43:51.0 (23614835)|STATEMENT_EXECUTE|[48]
16:43:51.0 (23679264)|HEAP_ALLOCATE|[48]|Bytes:35
16:43:51.0 (23739241)|HEAP_ALLOCATE|[48]|Bytes:17
16:43:51.0 (23760106)|HEAP_ALLOCATE|[48]|Bytes:2
16:43:51.0 (23783543)|VARIABLE_SCOPE_BEGIN|[48]|retURL|String|false|false
16:43:51.0 (23796449)|VARIABLE_ASSIGNMENT|[48]|retURL|"0051I000000JaV8"
16:43:51.0 (23801131)|STATEMENT_EXECUTE|[50]
16:43:51.0 (23803793)|HEAP_ALLOCATE|[50]|Bytes:60
16:43:51.0 (23814111)|HEAP_ALLOCATE|[50]|Bytes:4
16:43:51.0 (23821592)|HEAP_ALLOCATE|[50]|Bytes:7
16:43:51.0 (23855480)|HEAP_ALLOCATE|[50]|Bytes:85
16:43:51.0 (23864470)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
16:43:51.0 (23869125)|STATEMENT_EXECUTE|[1]
16:43:51.0 (23874892)|SYSTEM_METHOD_EXIT|[1]|UserInfo
16:43:51.0 (23885977)|METHOD_ENTRY|[50]||System.UserInfo.getUserId()
16:43:51.0 (23920995)|METHOD_EXIT|[50]||System.UserInfo.getUserId()
16:43:51.0 (25308245)|SOQL_EXECUTE_BEGIN|[50]|Aggregations:0|SELECT Id, Support_Location__c FROM User WHERE Id = :tmpVar1
16:43:51.0 (28912411)|SOQL_EXECUTE_END|[50]|Rows:1
16:43:51.0 (28932437)|HEAP_ALLOCATE|[50]|Bytes:8
16:43:51.0 (28944009)|HEAP_ALLOCATE|[50]|Bytes:56
16:43:51.0 (28992703)|HEAP_ALLOCATE|[50]|Bytes:8
16:43:51.0 (29004360)|HEAP_ALLOCATE|[50]|Bytes:30
16:43:51.0 (29046963)|HEAP_ALLOCATE|[50]|Bytes:12
16:43:51.0 (29054564)|VARIABLE_SCOPE_BEGIN|[50]|theUser|User|true|false
16:43:51.0 (29074843)|VARIABLE_ASSIGNMENT|[50]|theUser|{"Id":"0051I000000JaV8QAK","Support_Location__c":"ABE3"}|0x2b4174ef
16:43:51.0 (29081600)|STATEMENT_EXECUTE|[53]
16:43:51.0 (29084721)|HEAP_ALLOCATE|[53]|Bytes:81
16:43:51.0 (29114467)|HEAP_ALLOCATE|[53]|Bytes:4
16:43:51.0 (29373941)|SOQL_EXECUTE_BEGIN|[53]|Aggregations:0|SELECT GroupId, Id, UserOrGroupId FROM GroupMember WHERE UserOrGroupId = :tmpVar1
16:43:51.0 (31330369)|SOQL_EXECUTE_END|[53]|Rows:7
16:43:51.0 (31349787)|HEAP_ALLOCATE|[53]|Bytes:32
16:43:51.0 (31369212)|HEAP_ALLOCATE|[53]|Bytes:651
16:43:51.0 (31419188)|HEAP_ALLOCATE|[53]|Bytes:32
16:43:51.0 (31429989)|VARIABLE_SCOPE_BEGIN|[53]|groupMembers|List<GroupMember>|true|false
16:43:51.0 (31451087)|VARIABLE_ASSIGNMENT|[53]|groupMembers|"List of size 7 too large to display"|0x1270e901
16:43:51.0 (31457844)|STATEMENT_EXECUTE|[54]
16:43:51.0 (31469051)|HEAP_ALLOCATE|[54]|Bytes:4
16:43:51.0 (31495935)|VARIABLE_SCOPE_BEGIN|[54]|groupIds|List<Id>|true|false
16:43:51.0 (31519857)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (31528253)|VARIABLE_ASSIGNMENT|[54]|groupIds|[]|0x31cd92dd
16:43:51.0 (31694315)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (31728475)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (31738632)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (31754913)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000OhKRUA0","Id":"0111I000000UDEyQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x6537cd82
16:43:51.0 (31763035)|STATEMENT_EXECUTE|[56]
16:43:51.0 (31764857)|STATEMENT_EXECUTE|[57]
16:43:51.0 (31819573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (31835725)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (31845998)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (31851630)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (31869285)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8CUAU","Id":"0111I000000UDEpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x373967ca
16:43:51.0 (31876341)|STATEMENT_EXECUTE|[56]
16:43:51.0 (31878155)|STATEMENT_EXECUTE|[57]
16:43:51.0 (31889192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (31900477)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (31912062)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (31917164)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (31928526)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8HUAU","Id":"0111I000000UDEqQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x66701299
16:43:51.0 (31934035)|STATEMENT_EXECUTE|[56]
16:43:51.0 (31935769)|STATEMENT_EXECUTE|[57]
16:43:51.0 (31943099)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (31953023)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (31960452)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (31965388)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (31975682)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8WUAU","Id":"0111I000000UCIpQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x62fa1577
16:43:51.0 (31981213)|STATEMENT_EXECUTE|[56]
16:43:51.0 (31982630)|STATEMENT_EXECUTE|[57]
16:43:51.0 (31989319)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (31998733)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (32006092)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (32011575)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (32021465)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8gUAE","Id":"0111I000000UDExQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x397a8f77
16:43:51.0 (32027465)|STATEMENT_EXECUTE|[56]
16:43:51.0 (32028932)|STATEMENT_EXECUTE|[57]
16:43:51.0 (32035634)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (32044863)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (32052358)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (32057253)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (32067448)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8qUAE","Id":"0111I000000UDEnQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x4581b8a5
16:43:51.0 (32072854)|STATEMENT_EXECUTE|[56]
16:43:51.0 (32074238)|STATEMENT_EXECUTE|[57]
16:43:51.0 (32081689)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (32091038)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (32098484)|HEAP_ALLOCATE|[56]|Bytes:16
16:43:51.0 (32103371)|VARIABLE_SCOPE_BEGIN|[56]|g|GroupMember|true|false
16:43:51.0 (32113968)|VARIABLE_ASSIGNMENT|[56]|g|{"GroupId":"00G1I000000aJ8vUAE","Id":"0111I000000UDChQAO","UserOrGroupId":"0051I000000JaV8QAK"}|0x23839e56
16:43:51.0 (32119473)|STATEMENT_EXECUTE|[56]
16:43:51.0 (32121154)|STATEMENT_EXECUTE|[57]
16:43:51.0 (32127662)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (32137396)|HEAP_ALLOCATE|[56]|Bytes:5
16:43:51.0 (32146708)|VARIABLE_ASSIGNMENT|[56]|g|null|
16:43:51.0 (32152347)|STATEMENT_EXECUTE|[61]
16:43:51.0 (32155173)|HEAP_ALLOCATE|[61]|Bytes:74
16:43:51.0 (32167157)|HEAP_ALLOCATE|[61]|Bytes:4
16:43:51.0 (32402391)|SOQL_EXECUTE_BEGIN|[61]|Aggregations:0|SELECT Id, Name FROM Group WHERE (Type = 'Regular' AND Id NOT IN :tmpVar1)
16:43:51.0 (34461534)|SOQL_EXECUTE_END|[61]|Rows:9
16:43:51.0 (34481029)|HEAP_ALLOCATE|[61]|Bytes:40
16:43:51.0 (34502351)|HEAP_ALLOCATE|[61]|Bytes:369
16:43:51.0 (34550359)|HEAP_ALLOCATE|[61]|Bytes:40
16:43:51.0 (34561721)|VARIABLE_SCOPE_BEGIN|[61]|nonGroups|List<Group>|true|false
16:43:51.0 (34578276)|VARIABLE_ASSIGNMENT|[61]|nonGroups|"List of size 9 too large to display"|0x993e187
16:43:51.0 (34584670)|STATEMENT_EXECUTE|[62]
16:43:51.0 (34588258)|HEAP_ALLOCATE|[62]|Bytes:11
16:43:51.0 (34698421)|HEAP_ALLOCATE|[62]|Bytes:378
16:43:51.0 (34721470)|HEAP_ALLOCATE|[62]|Bytes:389
16:43:51.0 (34742881)|USER_DEBUG|[62]|DEBUG|nonGroups: (Group:{Id=00G1I000000aJ8bUAE, Name=ABE2}, Group:{Id=00G1I000000aJ8RUAU, Name=ABE4}, Group:{Id=00G1I000000aJ8MUAU, Name=ABE8}, Group:{Id=00G1I000000aJ9FUAU, Name=BDL2}, Group:{Id=00G1I000000aJ9KUAU, Name=BFI5}, Group:{Id=00G1I000000aJ90UAE, Name=BNA2}, Group:{Id=00G1I000000aJ95UAE, Name=BWI2}, Group:{Id=00G1I000000aJ8lUAE, Name=CLT2}, Group:{Id=00G1I000000aJ9AUAU, Name=CLT3})
16:43:51.0 (34853918)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (34869922)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (34877991)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (34893844)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8bUAE","Name":"ABE2"}|0x3b8c16c6
16:43:51.0 (34900640)|STATEMENT_EXECUTE|[64]
16:43:51.0 (34902610)|STATEMENT_EXECUTE|[65]
16:43:51.0 (34974247)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (34990203)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35001023)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35007883)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35020990)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8RUAU","Name":"ABE4"}|0x19d31721
16:43:51.0 (35026647)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35028203)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35042195)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35053394)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35061855)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35066970)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35078073)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8MUAU","Name":"ABE8"}|0x1a35212b
16:43:51.0 (35083261)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35084722)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35094739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35104700)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35112655)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35117741)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35127808)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ9FUAU","Name":"BDL2"}|0x13ea27f5
16:43:51.0 (35132950)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35134404)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35143929)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35153435)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35161672)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35166531)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35176474)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ9KUAU","Name":"BFI5"}|0x480b2968
16:43:51.0 (35181621)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35183137)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35192846)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35205807)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35214297)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35219130)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35229435)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ90UAE","Name":"BNA2"}|0x49605557
16:43:51.0 (35234686)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35236143)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35245688)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35255639)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35262931)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35268117)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35278163)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ95UAE","Name":"BWI2"}|0x7aef1929
16:43:51.0 (35284292)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35285734)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35294795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35304358)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35311739)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35316422)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35326277)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ8lUAE","Name":"CLT2"}|0x38f85c0e
16:43:51.0 (35331375)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35332797)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35341598)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35351148)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35358863)|HEAP_ALLOCATE|[64]|Bytes:12
16:43:51.0 (35363252)|VARIABLE_SCOPE_BEGIN|[64]|ng|Group|true|false
16:43:51.0 (35373052)|VARIABLE_ASSIGNMENT|[64]|ng|{"Id":"00G1I000000aJ9AUAU","Name":"CLT3"}|0x29a97210
16:43:51.0 (35377817)|STATEMENT_EXECUTE|[64]
16:43:51.0 (35379264)|STATEMENT_EXECUTE|[65]
16:43:51.0 (35388123)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35397609)|HEAP_ALLOCATE|[64]|Bytes:5
16:43:51.0 (35407584)|VARIABLE_ASSIGNMENT|[64]|ng|null|
16:43:51.0 (35412249)|STATEMENT_EXECUTE|[68]
16:43:51.0 (35418564)|SYSTEM_MODE_EXIT|false
16:43:51.0 (35550017)|SYSTEM_MODE_ENTER|true
16:43:51.0 (35616447)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
16:43:51.0 (35623123)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:43:51.0 (35650006)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.leftOptions|"List of size 9 too large to display"|0x16c65e39
16:43:51.0 (35755605)|SYSTEM_MODE_ENTER|true
16:43:51.0 (35799844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
16:43:51.0 (35832431)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordTypes":"0x126bf954"}|0xa2ea59
16:43:51.0 (35849727)|SYSTEM_MODE_ENTER|false
16:43:51.0 (35856013)|HEAP_ALLOCATE|[75]|Bytes:5
16:43:51.0 (35860772)|STATEMENT_EXECUTE|[74]
16:43:51.0 (35862643)|STATEMENT_EXECUTE|[75]
16:43:51.0 (35871701)|HEAP_ALLOCATE|[75]|Bytes:4
16:43:51.0 (35893104)|VARIABLE_SCOPE_BEGIN|[75]|allQueues|List<System.SelectOption>|true|false
16:43:51.0 (35913553)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:43:51.0 (35922313)|VARIABLE_ASSIGNMENT|[75]|allQueues|[]|0x7e96b5cf
16:43:51.0 (35928050)|STATEMENT_EXECUTE|[76]
16:43:51.0 (35937323)|HEAP_ALLOCATE|[76]|Bytes:4
16:43:51.0 (36032559)|SOQL_EXECUTE_BEGIN|[76]|Aggregations:0|SELECT Label FROM OpsHR_Setup__mdt
16:43:51.0 (37968615)|SOQL_EXECUTE_END|[76]|Rows:17
16:43:51.0 (37988284)|HEAP_ALLOCATE|[76]|Bytes:72
16:43:51.0 (38015336)|HEAP_ALLOCATE|[76]|Bytes:714
16:43:51.0 (38044171)|HEAP_ALLOCATE|[76]|Bytes:72
16:43:51.0 (38054405)|VARIABLE_SCOPE_BEGIN|[76]|allMDT|List<OpsHR_Setup__mdt>|true|false
16:43:51.0 (38069716)|VARIABLE_ASSIGNMENT|[76]|allMDT|"List of size 17 too large to display"|0x6f6a7095
16:43:51.0 (38076918)|STATEMENT_EXECUTE|[80]
16:43:51.0 (38081032)|HEAP_ALLOCATE|[80]|Bytes:39
16:43:51.0 (38093387)|HEAP_ALLOCATE|[80]|Bytes:4
16:43:51.0 (38109308)|METHOD_ENTRY|[80]||System.UserInfo.getUserId()
16:43:51.0 (38137761)|METHOD_EXIT|[80]||System.UserInfo.getUserId()
16:43:51.0 (38252450)|SOQL_EXECUTE_BEGIN|[80]|Aggregations:0|SELECT Id FROM User WHERE Id = :tmpVar1
16:43:51.0 (40061973)|SOQL_EXECUTE_END|[80]|Rows:1
16:43:51.0 (40082485)|HEAP_ALLOCATE|[80]|Bytes:8
16:43:51.0 (40094290)|HEAP_ALLOCATE|[80]|Bytes:29
16:43:51.0 (40122389)|HEAP_ALLOCATE|[80]|Bytes:8
16:43:51.0 (40144257)|HEAP_ALLOCATE|[80]|Bytes:8
16:43:51.0 (40150896)|VARIABLE_SCOPE_BEGIN|[80]|theUser|User|true|false
16:43:51.0 (40177285)|VARIABLE_ASSIGNMENT|[80]|theUser|{"Id":"0051I000000JaV8QAK"}|0x6bc36601
16:43:51.0 (40184866)|STATEMENT_EXECUTE|[83]
16:43:51.0 (40196154)|HEAP_ALLOCATE|[83]|Bytes:4
16:43:51.0 (40364365)|SOQL_EXECUTE_BEGIN|[83]|Aggregations:0|SELECT GroupId, Id, UserOrGroupId FROM GroupMember WHERE UserOrGroupId = :tmpVar1
16:43:51.0 (42332462)|SOQL_EXECUTE_END|[83]|Rows:7
16:43:51.0 (42351516)|HEAP_ALLOCATE|[83]|Bytes:32
